units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,transaction_date_update
69,0.12,93.05,40,309,0.13,Home Appliances,Europe,0.1777,1.17,207.91,Sep-2024
239,0.17,1005.96,31,187,0.17,Toys,Europe,0.0866,1.38,119.51,Nov-2024
66,0.13,819.78,2,26,0.08,Home Appliances,Asia,0.1553,1.86,288.86,May-2024
73,0.17,141.91,5,191,0.03,Electronics,Asia,0.1864,1.97,367.21,May-2024
65,0.27,367.94,19,26,0.73,Home Appliances,Asia,0.0752,0.37,27.82,Apr-2024
81,0.1,93.08,47,93,0.51,Home Appliances,North America,0.0941,0.47,44.23,Dec-2023
72,0.27,1168.67,35,104,0.34,Home Appliances,Europe,0.166,0.32,53.12,May-2024
62,0.08,1073.01,37,489,0.08,Books,Asia,0.0945,1.03,97.34,Jul-2024
69,0.22,1461.22,31,375,0.08,Clothing,Asia,0.1413,1.41,199.23,Nov-2024
69,0.23,234.35,24,411,0.06,Home Appliances,Europe,0.1179,0.28,33.01,Sep-2024
80,0.29,265.09,4,455,0.01,Electronics,Europe,0.1657,1.73,286.66,Aug-2024
95,0.03,52.97,8,271,0.03,Electronics,North America,0.1979,1.77,350.28,Apr-2024
76,0.05,498.64,11,27,0.41,Clothing,Europe,0.1185,1.5,177.75,Apr-2024
80,0.03,20.91,24,485,0.05,Books,North America,0.0598,0.12,7.18,Jun-2024
85,0.29,104.41,5,199,0.03,Home Appliances,North America,0.0787,0.47,36.99,Oct-2024
84,0.17,514.04,29,86,0.34,Home Appliances,North America,0.1544,1.44,222.34,Dec-2023
66,0.14,164.6,41,12,3.42,Home Appliances,Asia,0.1482,1.81,268.24,Oct-2024
88,0.03,735.45,3,220,0.01,Clothing,North America,0.1458,1.13,164.75,Aug-2024
91,0.07,99.37,22,410,0.05,Toys,North America,0.1899,1.29,244.97,Jun-2024
77,0.17,381.4,23,360,0.06,Clothing,Europe,0.1863,0.45,83.84,Jul-2024
61,0.1,55.7,30,317,0.09,Books,Asia,0.0422,1.72,72.58,Jan-2024
71,0.03,743.37,26,140,0.19,Home Appliances,Europe,0.1176,0.4,47.04,Dec-2023
83,0.01,190.66,10,306,0.03,Home Appliances,North America,0.1915,0.83,158.94,May-2024
88,0.29,127.74,49,173,0.28,Clothing,North America,0.0885,0.36,31.86,Apr-2024
64,0.23,275.03,17,436,0.04,Home Appliances,Asia,0.1233,0.87,107.27,Oct-2024
74,0.01,613.01,30,340,0.09,Electronics,Asia,0.1794,0.98,175.81,Jun-2024
73,0.16,1369.77,10,113,0.09,Toys,Asia,0.1439,1.99,286.36,Nov-2024
69,0.17,564.88,23,181,0.13,Clothing,Asia,0.175,0.12,21.0,Oct-2024
67,0.11,295.04,32,398,0.08,Clothing,Asia,0.0529,0.34,17.99,Dec-2023
81,0.06,719.8,39,113,0.35,Books,North America,0.0162,0.28,4.54,Feb-2024
75,0.24,523.97,23,364,0.06,Home Appliances,Europe,0.0959,1.99,190.84,Jun-2024
83,0.17,90.65,46,295,0.16,Electronics,Europe,0.1217,1.84,223.93,Oct-2024
75,0.09,73.31,31,261,0.12,Clothing,Europe,0.1031,1.05,108.26,Feb-2024
66,0.3,349.64,8,249,0.03,Home Appliances,Asia,0.0265,1.52,40.28,Jul-2024
84,0.14,220.56,6,181,0.03,Electronics,Europe,0.1568,0.33,51.74,Apr-2024
72,0.16,684.89,10,327,0.03,Toys,Asia,0.1485,0.82,121.77,Aug-2024
78,0.24,542.7,4,387,0.01,Electronics,Asia,0.0955,0.41,39.15,Apr-2024
92,0.22,65.79,27,247,0.11,Toys,North America,0.0993,0.82,81.43,Aug-2024
78,0.03,474.2,17,168,0.1,Toys,Europe,0.0319,0.34,10.85,Jan-2024
72,0.21,304.29,30,42,0.71,Home Appliances,Europe,0.0629,0.81,50.95,Jul-2024
83,0.2,1531.36,6,96,0.06,Toys,Europe,0.0709,0.59,41.83,Dec-2024
69,0.02,148.51,3,55,0.05,Books,Europe,0.0194,1.1,21.34,Jul-2024
99,0.02,246.35,3,63,0.05,Electronics,North America,0.1082,0.87,94.13,Jun-2024
70,0.01,973.53,12,329,0.04,Books,Europe,0.1489,1.21,180.17,Jul-2024
69,0.14,307.79,25,224,0.11,Clothing,Asia,0.1024,1.35,138.24,Nov-2024
85,0.0,1369.92,17,173,0.1,Books,North America,0.1198,1.21,144.96,Dec-2023
72,0.02,458.8,2,480,0.0,Books,Europe,0.0136,1.83,24.89,Apr-2024
79,0.2,1557.6,27,117,0.23,Electronics,Asia,0.1938,0.8,155.04,Oct-2024
90,0.03,353.7,23,325,0.07,Clothing,North America,0.0307,0.6,18.42,Jan-2024
66,0.06,30.69,43,70,0.61,Home Appliances,Asia,0.1096,0.71,77.82,Jan-2024
81,0.11,25.92,10,379,0.03,Books,North America,0.1843,1.24,228.53,Jun-2024
92,0.08,1299.63,0,150,0.0,Clothing,North America,0.1398,0.38,53.12,Jul-2024
85,0.18,306.0,5,308,0.02,Home Appliances,North America,0.0411,1.14,46.85,Aug-2024
91,0.2,583.42,36,387,0.09,Clothing,North America,0.1718,0.83,142.59,Aug-2024
85,0.01,391.24,18,487,0.04,Electronics,Europe,0.0361,0.69,24.91,Apr-2024
102,0.07,1215.58,23,23,1.0,Electronics,North America,0.08,1.57,125.6,Nov-2024
65,0.13,1161.16,48,313,0.15,Books,Asia,0.1796,1.37,246.05,Jul-2024
69,0.08,357.07,13,422,0.03,Clothing,Asia,0.0821,1.18,96.88,May-2024
76,0.25,1462.86,25,354,0.07,Home Appliances,Europe,0.1889,1.08,204.01,Jul-2024
67,0.06,570.45,15,262,0.06,Home Appliances,Asia,0.0976,1.98,193.25,Aug-2024
98,0.08,729.96,48,483,0.1,Toys,North America,0.1839,1.07,196.77,Jan-2024
76,0.01,1204.63,21,53,0.4,Home Appliances,Europe,0.0321,0.77,24.72,Feb-2024
97,0.05,323.36,1,98,0.01,Toys,North America,0.0666,1.93,128.54,Mar-2024
73,0.26,1432.28,9,485,0.02,Books,Europe,0.1742,1.13,196.85,Sep-2024
70,0.17,351.06,34,151,0.23,Home Appliances,Asia,0.1769,0.93,164.52,Mar-2024
85,0.1,1155.49,41,309,0.13,Books,North America,0.0361,0.56,20.22,Apr-2024
79,0.09,1144.77,2,419,0.0,Clothing,Europe,0.0872,1.63,142.14,Sep-2024
79,0.04,1244.25,34,98,0.35,Clothing,Europe,0.1726,0.21,36.25,Apr-2024
78,0.14,234.5,24,284,0.08,Clothing,Europe,0.071,0.74,52.54,Nov-2024
90,0.04,745.37,49,308,0.16,Home Appliances,North America,0.1181,1.38,162.98,Dec-2023
73,0.27,97.96,36,88,0.41,Home Appliances,Europe,0.1512,1.11,167.83,May-2024
99,0.15,253.84,39,244,0.16,Electronics,North America,0.0619,0.51,31.57,Nov-2024
73,0.18,190.34,0,76,0.0,Home Appliances,Europe,0.0907,1.29,117.0,Jan-2024
81,0.27,1182.16,39,273,0.14,Clothing,Europe,0.1493,2.0,298.6,May-2024
66,0.0,214.59,18,169,0.11,Books,Asia,0.1407,1.09,153.36,Jan-2024
85,0.15,634.71,7,304,0.02,Electronics,Europe,0.0144,0.23,3.31,Sep-2024
102,0.26,431.43,39,254,0.15,Electronics,North America,0.0224,0.48,10.75,Dec-2023
88,0.19,666.92,11,375,0.03,Home Appliances,North America,0.1211,0.57,69.03,Mar-2024
88,0.13,494.54,19,459,0.04,Home Appliances,North America,0.0582,1.64,95.45,Jul-2024
79,0.27,461.54,28,346,0.08,Clothing,Europe,0.0656,1.11,72.82,Aug-2024
88,0.25,878.31,6,416,0.01,Books,North America,0.1472,0.26,38.27,May-2024
101,0.19,157.86,16,201,0.08,Electronics,North America,0.1201,1.94,232.99,May-2024
78,0.03,545.99,2,282,0.01,Home Appliances,Europe,0.0405,0.32,12.96,Sep-2024
92,0.19,141.98,37,122,0.3,Home Appliances,North America,0.0805,1.52,122.36,Oct-2024
66,0.17,339.06,22,60,0.37,Books,Asia,0.1316,0.55,72.38,Aug-2024
68,0.13,708.21,30,58,0.52,Books,Asia,0.1115,0.72,80.28,Apr-2024
87,0.18,339.45,1,352,0.0,Electronics,Europe,0.1352,1.5,202.8,May-2024
88,0.06,193.15,18,138,0.13,Books,North America,0.1025,0.52,53.3,Dec-2023
71,0.24,212.12,22,412,0.05,Clothing,Asia,0.0727,1.04,75.61,Jan-2024
79,0.3,106.97,8,242,0.03,Clothing,Europe,0.1593,0.68,108.32,Nov-2024
77,0.24,516.45,33,419,0.08,Toys,Asia,0.0839,1.87,156.89,Oct-2024
97,0.27,378.04,7,388,0.02,Clothing,North America,0.1272,1.17,148.82,Jan-2024
85,0.26,222.18,12,165,0.07,Books,North America,0.1017,1.35,137.29,Jul-2024
98,0.27,213.83,43,461,0.09,Clothing,North America,0.1218,0.43,52.37,Mar-2024
91,0.23,67.71,49,38,1.29,Home Appliances,North America,0.1329,1.49,198.02,Mar-2024
83,0.2,350.46,26,150,0.17,Toys,Europe,0.0994,1.28,127.23,Mar-2024
97,0.03,218.72,37,238,0.16,Clothing,North America,0.175,1.28,224.0,Aug-2024
78,0.25,614.34,18,204,0.09,Home Appliances,Europe,0.0152,0.46,6.99,Nov-2024
75,0.13,78.7,47,400,0.12,Toys,Asia,0.1615,0.59,95.28,Dec-2023
67,0.06,51.72,41,321,0.13,Books,Asia,0.106,0.84,89.04,Feb-2024
98,0.27,284.83,28,325,0.09,Toys,North America,0.1994,1.2,239.28,Apr-2024
83,0.11,165.72,45,103,0.44,Clothing,Europe,0.0955,0.98,93.59,Jan-2024
79,0.2,324.86,29,485,0.06,Electronics,Asia,0.1248,0.78,97.34,Mar-2024
79,0.16,611.22,47,435,0.11,Toys,Asia,0.1037,1.02,105.77,Mar-2024
90,0.08,310.49,43,178,0.24,Home Appliances,North America,0.157,0.34,53.38,Jan-2024
98,0.12,874.26,2,489,0.0,Clothing,North America,0.0434,1.64,71.18,Jan-2024
75,0.18,517.09,22,153,0.14,Clothing,Asia,0.1197,0.63,75.41,Oct-2024
75,0.06,449.84,2,63,0.03,Toys,Asia,0.0456,0.49,22.34,Feb-2024
75,0.05,1550.55,36,203,0.18,Clothing,Asia,0.0217,0.14,3.04,Oct-2024
87,0.16,67.87,24,201,0.12,Electronics,Europe,0.1461,0.41,59.9,May-2024
77,0.2,960.8,47,269,0.17,Books,Europe,0.0721,1.25,90.12,Jan-2024
81,0.03,278.04,46,159,0.29,Electronics,Asia,0.0813,1.06,86.18,Oct-2024
78,0.03,75.19,31,355,0.09,Toys,Asia,0.1135,0.41,46.54,Nov-2024
89,0.2,229.31,19,85,0.22,Electronics,Europe,0.0153,1.61,24.63,Jun-2024
69,0.25,509.15,8,411,0.02,Books,Asia,0.0669,0.28,18.73,Jun-2024
81,0.12,70.89,2,272,0.01,Clothing,Europe,0.1438,1.85,266.03,Oct-2024
75,0.24,209.74,39,238,0.16,Books,Europe,0.0998,0.83,82.83,Nov-2024
92,0.02,573.36,30,310,0.1,Home Appliances,North America,0.1628,1.07,174.2,Jul-2024
88,0.2,316.89,17,381,0.04,Electronics,Europe,0.1854,0.59,109.39,Oct-2024
89,0.25,54.72,6,466,0.01,Electronics,Europe,0.1473,1.93,284.29,Aug-2024
74,0.08,59.49,6,122,0.05,Books,Europe,0.1176,1.9,223.44,Feb-2024
78,0.28,561.86,32,185,0.17,Toys,Asia,0.1497,0.36,53.89,May-2024
91,0.04,86.71,25,190,0.13,Books,North America,0.0248,1.06,26.29,Aug-2024
79,0.27,1074.3,24,275,0.09,Toys,Asia,0.0168,0.78,13.1,Jan-2024
100,0.03,1659.63,23,435,0.05,Clothing,North America,0.0502,0.68,34.14,Aug-2024
73,0.03,148.72,33,341,0.1,Clothing,Asia,0.1985,1.82,361.27,Nov-2024
81,0.08,125.38,47,364,0.13,Electronics,Asia,0.1427,0.92,131.28,Jun-2024
91,0.2,533.25,45,424,0.11,Books,North America,0.0855,0.85,72.68,Sep-2024
81,0.16,241.95,6,393,0.02,Clothing,Europe,0.1888,1.09,205.79,Jan-2024
84,0.12,869.26,22,206,0.11,Electronics,Asia,0.1382,0.25,34.55,Apr-2024
83,0.24,561.55,14,274,0.05,Clothing,Europe,0.0987,1.03,101.66,Dec-2023
73,0.19,812.42,18,449,0.04,Home Appliances,Asia,0.0672,1.83,122.98,Jan-2024
92,0.25,243.21,32,377,0.08,Home Appliances,North America,0.1344,0.58,77.95,Jun-2024
106,0.1,152.61,17,29,0.59,Electronics,North America,0.0822,1.26,103.57,Dec-2023
78,0.2,156.81,36,218,0.17,Home Appliances,Europe,0.0432,0.79,34.13,Apr-2024
80,0.12,1232.75,35,231,0.15,Home Appliances,Europe,0.1967,0.74,145.56,Aug-2024
78,0.02,836.76,39,54,0.72,Books,Europe,0.1542,1.76,271.39,Mar-2024
89,0.15,1393.01,27,429,0.06,Toys,Europe,0.0681,0.74,50.39,Jul-2024
81,0.24,334.78,32,81,0.4,Electronics,Asia,0.1649,0.48,79.15,Jan-2024
80,0.21,233.07,16,227,0.07,Toys,Asia,0.0501,1.2,60.12,Apr-2024
91,0.29,972.44,11,422,0.03,Toys,Europe,0.1777,0.72,127.94,Oct-2024
87,0.01,295.25,49,121,0.4,Toys,Europe,0.042,1.27,53.34,Oct-2024
75,0.14,124.02,29,91,0.32,Books,Europe,0.1801,0.24,43.22,Aug-2024
106,0.05,337.98,36,94,0.38,Toys,North America,0.0537,1.75,93.98,Aug-2024
101,0.01,1176.62,17,298,0.06,Clothing,North America,0.1582,0.87,137.63,Mar-2024
78,0.05,1334.77,16,286,0.06,Clothing,Asia,0.0175,0.75,13.13,Jul-2024
82,0.04,671.9,26,76,0.34,Home Appliances,Europe,0.1405,1.31,184.06,Nov-2024
85,0.2,538.8,14,173,0.08,Electronics,Asia,0.032,1.75,56.0,Oct-2024
107,0.15,304.67,33,90,0.37,Electronics,North America,0.1705,1.92,327.36,Feb-2024
87,0.24,1417.31,20,294,0.07,Clothing,Europe,0.0701,0.98,68.7,May-2024
80,0.28,69.84,27,388,0.07,Toys,Asia,0.0969,0.6,58.14,Dec-2024
98,0.1,1277.28,27,70,0.39,Home Appliances,North America,0.1095,0.15,16.42,Jul-2024
98,0.23,160.65,47,491,0.1,Clothing,North America,0.1339,0.43,57.58,Jun-2024
107,0.22,380.69,21,305,0.07,Electronics,North America,0.1641,0.34,55.79,Dec-2023
79,0.18,360.78,41,16,2.56,Home Appliances,Europe,0.0336,1.04,34.94,Sep-2024
89,0.11,422.48,31,440,0.07,Books,North America,0.089,1.8,160.2,Sep-2024
101,0.01,438.49,11,344,0.03,Clothing,North America,0.0649,0.37,24.01,Aug-2024
75,0.08,32.75,33,103,0.32,Books,Europe,0.1482,1.18,174.88,May-2024
79,0.03,367.47,28,11,2.55,Clothing,Asia,0.1915,1.3,248.95,Jun-2024
84,0.04,62.28,18,409,0.04,Electronics,Asia,0.0187,0.86,16.08,Jan-2024
91,0.1,356.74,38,95,0.4,Books,North America,0.0548,0.35,19.18,Sep-2024
113,0.18,663.18,35,141,0.25,Electronics,North America,0.1361,1.8,244.98,Aug-2024
74,0.1,443.72,26,373,0.07,Home Appliances,Asia,0.1802,1.26,227.05,Dec-2023
104,0.02,717.79,43,308,0.14,Clothing,North America,0.1907,1.13,215.49,Nov-2024
91,0.19,243.2,32,455,0.07,Books,North America,0.1883,1.87,352.12,Apr-2024
89,0.0,830.94,43,422,0.1,Toys,Europe,0.1074,1.73,185.8,Aug-2024
91,0.02,474.67,32,459,0.07,Books,North America,0.0906,0.9,81.54,Jun-2024
94,0.04,1238.36,19,460,0.04,Books,North America,0.143,0.28,40.04,Dec-2024
89,0.04,166.62,40,473,0.08,Toys,Europe,0.1119,0.29,32.45,Oct-2024
92,0.18,176.99,37,120,0.31,Electronics,Europe,0.178,1.08,192.24,Oct-2024
96,0.21,114.31,7,231,0.03,Electronics,Europe,0.136,0.23,31.28,May-2024
88,0.02,388.63,21,367,0.06,Electronics,Asia,0.0766,0.58,44.43,Jan-2024
75,0.29,558.97,22,215,0.1,Home Appliances,Asia,0.1181,1.65,194.86,Mar-2024
89,0.01,476.11,13,307,0.04,Toys,Europe,0.0349,0.87,30.36,Jul-2024
92,0.18,550.06,34,327,0.1,Toys,Europe,0.0968,0.41,39.69,Aug-2024
72,0.23,755.92,19,451,0.04,Books,Asia,0.116,0.12,13.92,Aug-2024
115,0.23,445.12,42,107,0.39,Electronics,North America,0.1275,0.46,58.65,Sep-2024
82,0.2,410.96,4,191,0.02,Toys,Asia,0.1174,0.82,96.27,Dec-2023
244,0.1,921.97,45,117,0.38,Toys,Asia,0.0209,0.48,10.03,Nov-2024
73,0.14,755.35,6,353,0.02,Books,Asia,0.066,0.94,62.04,Aug-2024
113,0.16,700.99,36,269,0.13,Electronics,North America,0.189,0.15,28.35,Mar-2024
110,0.29,98.07,9,63,0.14,Toys,North America,0.1808,0.93,168.14,Aug-2024
93,0.15,132.4,39,359,0.11,Electronics,Europe,0.1027,0.35,35.94,Jan-2024
72,0.12,307.1,0,451,0.0,Books,Asia,0.1056,0.12,12.67,Oct-2024
94,0.29,1007.75,19,364,0.05,Books,North America,0.1983,1.92,380.74,Dec-2023
107,0.28,519.24,10,384,0.03,Toys,North America,0.0732,1.1,80.52,Nov-2024
80,0.12,370.5,10,197,0.05,Clothing,Asia,0.04,1.96,78.4,Mar-2024
105,0.16,1331.13,21,423,0.05,Clothing,North America,0.0592,0.17,10.06,Nov-2024
96,0.27,65.93,15,443,0.03,Books,North America,0.0266,0.41,10.91,Jul-2024
94,0.23,575.28,23,250,0.09,Books,North America,0.1289,1.25,161.12,Dec-2023
80,0.03,537.73,43,237,0.18,Books,Europe,0.0443,1.76,77.97,Aug-2024
89,0.26,1005.37,10,95,0.11,Clothing,Europe,0.1566,0.96,150.34,Jun-2024
112,0.09,348.29,26,277,0.09,Electronics,North America,0.0825,0.32,26.4,Nov-2024
104,0.23,605.6,11,270,0.04,Clothing,North America,0.1991,1.88,374.31,Aug-2024
109,0.17,805.85,17,350,0.05,Toys,North America,0.1884,0.86,162.02,Mar-2024
88,0.28,43.73,40,322,0.12,Clothing,Europe,0.0947,0.83,78.6,Feb-2024
94,0.15,771.27,2,120,0.02,Books,North America,0.0982,0.73,71.69,Feb-2024
115,0.19,338.09,40,434,0.09,Electronics,North America,0.0988,0.14,13.83,Jan-2024
101,0.12,225.88,39,265,0.15,Home Appliances,North America,0.0473,0.77,36.42,Sep-2024
96,0.03,648.06,19,174,0.11,Electronics,Europe,0.079,0.86,67.94,Mar-2024
117,0.03,915.31,19,362,0.05,Electronics,North America,0.1272,1.11,141.19,May-2024
83,0.17,1632.38,38,409,0.09,Books,Europe,0.0228,1.49,33.97,May-2024
94,0.19,56.74,23,159,0.14,Books,North America,0.1067,0.25,26.68,Jan-2024
83,0.01,496.5,1,162,0.01,Books,Europe,0.0536,1.15,61.64,Jan-2024
96,0.12,185.13,13,24,0.54,Electronics,Europe,0.0988,0.61,60.27,Oct-2024
92,0.0,389.55,32,449,0.07,Toys,Europe,0.1528,0.96,146.69,Sep-2024
80,0.1,439.21,3,328,0.01,Books,Europe,0.05,0.93,46.5,Apr-2024
87,0.23,862.95,9,413,0.02,Toys,Asia,0.1783,0.34,60.62,Jun-2024
91,0.3,595.22,1,347,0.0,Clothing,Europe,0.1962,0.82,160.88,Mar-2024
76,0.08,1158.02,10,487,0.02,Books,Asia,0.0867,1.4,121.38,Apr-2024
115,0.26,149.62,33,63,0.52,Electronics,North America,0.0907,1.99,180.49,Jul-2024
97,0.28,31.08,34,478,0.07,Electronics,Europe,0.0978,0.66,64.55,Feb-2024
87,0.03,386.91,42,332,0.13,Home Appliances,Europe,0.1492,0.88,131.3,Oct-2024
88,0.21,963.17,30,392,0.08,Home Appliances,Europe,0.1336,1.11,148.3,Dec-2023
83,0.21,829.81,13,221,0.06,Clothing,Asia,0.0616,0.66,40.66,Aug-2024
110,0.17,409.56,30,68,0.44,Toys,North America,0.1507,0.18,27.13,Aug-2024
89,0.13,82.4,7,174,0.04,Clothing,Europe,0.1039,1.32,137.15,Aug-2024
85,0.29,239.62,10,251,0.04,Home Appliances,Europe,0.0238,0.67,15.95,Sep-2024
74,0.27,95.64,11,363,0.03,Books,Asia,0.0121,0.37,4.48,Dec-2023
101,0.15,1135.77,7,230,0.03,Electronics,Europe,0.0253,1.37,34.66,Mar-2024
96,0.3,517.99,13,79,0.16,Toys,Europe,0.0862,0.16,13.79,Nov-2024
117,0.09,546.51,41,471,0.09,Electronics,North America,0.1128,1.36,153.41,Sep-2024
108,0.06,1313.92,17,177,0.1,Clothing,North America,0.1059,1.39,147.2,Dec-2024
100,0.2,896.06,31,429,0.07,Electronics,Europe,0.1327,1.45,192.42,May-2024
96,0.05,367.04,17,215,0.08,Books,North America,0.0869,0.11,9.56,Oct-2024
87,0.18,781.71,18,449,0.04,Toys,Asia,0.1063,0.42,44.65,Feb-2024
113,0.24,777.62,16,431,0.04,Toys,North America,0.0582,1.16,67.51,Mar-2024
83,0.08,222.35,44,284,0.15,Clothing,Asia,0.0746,1.64,122.34,Mar-2024
92,0.03,536.37,33,72,0.46,Electronics,Asia,0.0147,1.37,20.14,May-2024
102,0.0,918.1,31,431,0.07,Home Appliances,North America,0.0885,0.25,22.12,Dec-2023
88,0.0,1289.16,19,134,0.14,Home Appliances,Europe,0.0474,1.93,91.48,Dec-2023
111,0.12,748.28,25,477,0.05,Clothing,North America,0.0675,0.85,57.38,Aug-2024
107,0.27,343.33,41,76,0.54,Clothing,North America,0.1887,1.9,358.53,Apr-2024
117,0.0,177.08,37,368,0.1,Electronics,North America,0.1073,0.9,96.57,Dec-2023
117,0.0,237.82,44,304,0.14,Electronics,North America,0.0136,0.29,3.94,Jun-2024
88,0.25,846.07,18,238,0.08,Home Appliances,Europe,0.0254,0.65,16.51,May-2024
85,0.25,1358.19,17,191,0.09,Clothing,Asia,0.0224,0.95,21.28,Nov-2024
102,0.24,540.03,11,405,0.03,Electronics,Europe,0.0467,0.56,26.15,Jul-2024
108,0.11,503.44,3,326,0.01,Clothing,North America,0.1156,0.97,112.13,Jan-2024
101,0.11,1716.77,46,423,0.11,Books,North America,0.164,1.5,246.0,Jan-2024
84,0.04,512.47,47,325,0.14,Clothing,Asia,0.0688,0.37,25.46,Jun-2024
103,0.18,290.94,22,234,0.09,Home Appliances,North America,0.0143,0.4,5.72,Feb-2024
99,0.04,146.88,11,185,0.06,Toys,Europe,0.0669,0.94,62.89,Dec-2023
77,0.18,816.56,5,249,0.02,Books,Asia,0.1739,0.71,123.47,May-2024
121,0.26,334.15,35,324,0.11,Electronics,North America,0.1986,0.9,178.74,Aug-2024
120,0.25,627.03,5,456,0.01,Electronics,North America,0.0727,0.72,52.34,Dec-2023
86,0.28,1199.0,4,154,0.03,Books,Europe,0.0158,1.11,17.54,May-2024
80,0.12,565.01,22,116,0.19,Home Appliances,Asia,0.0435,1.96,85.26,Mar-2024
98,0.16,776.56,35,446,0.08,Toys,Europe,0.0423,1.45,61.33,Nov-2024
100,0.12,521.17,45,252,0.18,Books,North America,0.1146,1.72,197.11,Jan-2024
105,0.18,367.8,16,452,0.04,Home Appliances,North America,0.0597,0.83,49.55,Jul-2024
86,0.13,215.53,2,268,0.01,Clothing,Asia,0.1672,1.01,168.87,Sep-2024
93,0.26,345.0,49,432,0.11,Clothing,Europe,0.1043,1.52,158.54,Jan-2024
98,0.1,883.28,21,479,0.04,Toys,Europe,0.1734,1.75,303.45,Mar-2024
101,0.22,398.19,48,124,0.39,Books,North America,0.0246,0.64,15.74,Jan-2024
79,0.06,953.84,45,69,0.65,Books,Asia,0.1083,0.48,51.98,Dec-2023
111,0.06,767.12,45,262,0.17,Clothing,North America,0.027,0.98,26.46,Jun-2024
104,0.19,962.55,27,366,0.07,Electronics,Europe,0.1825,0.78,142.35,Nov-2024
86,0.06,885.28,2,104,0.02,Clothing,Asia,0.1126,1.35,152.01,Jan-2024
94,0.03,352.36,28,283,0.1,Clothing,Europe,0.0488,1.7,82.96,Apr-2024
91,0.29,367.13,13,385,0.03,Home Appliances,Europe,0.1892,0.87,164.6,Sep-2024
88,0.26,1199.81,40,250,0.16,Books,Europe,0.1574,1.05,165.27,Jun-2024
105,0.13,338.85,0,395,0.0,Electronics,Europe,0.0824,1.16,95.58,Apr-2024
86,0.2,284.86,2,114,0.02,Clothing,Asia,0.029,0.85,24.65,Nov-2024
79,0.16,439.71,6,279,0.02,Books,Asia,0.0964,0.11,10.6,Sep-2024
81,0.11,477.98,24,278,0.09,Home Appliances,Asia,0.1784,0.27,48.17,Mar-2024
104,0.05,943.35,34,296,0.11,Books,North America,0.1313,0.27,35.45,Nov-2024
89,0.14,405.46,41,276,0.15,Toys,Asia,0.0165,1.88,31.02,Jan-2024
86,0.15,159.45,0,374,0.0,Clothing,Asia,0.0388,1.54,59.75,Jun-2024
93,0.06,917.57,44,428,0.1,Electronics,Asia,0.1303,0.17,22.15,May-2024
81,0.04,304.16,37,64,0.58,Home Appliances,Asia,0.0611,0.98,59.88,Jan-2024
96,0.18,163.32,14,382,0.04,Clothing,Europe,0.092,1.7,156.4,May-2024
90,0.02,827.12,46,357,0.13,Toys,Asia,0.0425,1.08,45.9,Mar-2024
93,0.11,263.08,2,188,0.01,Electronics,Asia,0.1851,1.93,357.24,Nov-2024
118,0.07,250.3,43,116,0.37,Toys,North America,0.1796,1.8,323.28,Apr-2024
80,0.17,983.15,42,246,0.17,Books,Asia,0.1123,0.21,23.58,Sep-2024
81,0.23,287.34,13,359,0.04,Home Appliances,Asia,0.1003,1.31,131.39,Nov-2024
89,0.11,199.0,36,400,0.09,Toys,Asia,0.1676,0.69,115.64,Sep-2024
94,0.07,456.11,7,86,0.08,Clothing,Europe,0.0565,1.05,59.32,Jan-2024
98,0.22,868.45,9,457,0.02,Clothing,Europe,0.091,1.37,124.67,Oct-2024
107,0.12,385.5,1,402,0.0,Home Appliances,North America,0.1548,1.11,171.83,May-2024
86,0.25,284.33,34,407,0.08,Clothing,Asia,0.1763,0.21,37.02,Oct-2024
98,0.08,315.22,40,217,0.18,Clothing,Europe,0.0635,0.82,52.07,Feb-2024
90,0.27,242.28,26,376,0.07,Toys,Asia,0.0518,1.93,99.97,Jan-2024
112,0.11,14.02,12,375,0.03,Clothing,North America,0.0701,1.02,71.5,Feb-2024
93,0.07,150.44,5,377,0.01,Home Appliances,Europe,0.1661,0.38,63.12,Jul-2024
90,0.06,1401.92,9,68,0.13,Books,Europe,0.1509,1.42,214.28,Jun-2024
81,0.17,440.46,10,488,0.02,Books,Asia,0.1628,1.5,244.2,Jul-2024
93,0.29,646.09,43,30,1.43,Home Appliances,Europe,0.0325,1.71,55.58,Mar-2024
80,0.12,773.52,19,69,0.28,Books,Asia,0.1968,1.19,234.19,Nov-2024
82,0.07,1382.64,6,200,0.03,Books,Asia,0.0895,0.59,52.8,Oct-2024
103,0.01,1019.84,45,40,1.12,Toys,Europe,0.1178,0.97,114.27,May-2024
113,0.17,481.5,33,290,0.11,Home Appliances,North America,0.0321,0.53,17.01,Mar-2024
103,0.01,1085.36,11,400,0.03,Toys,Europe,0.0179,0.96,17.18,Jul-2024
111,0.17,956.86,4,325,0.01,Home Appliances,North America,0.1962,0.38,74.56,Aug-2024
80,0.25,87.78,31,196,0.16,Books,Asia,0.13,0.6,78.0,Sep-2024
107,0.1,956.27,41,64,0.64,Books,North America,0.0486,0.68,33.05,Jul-2024
88,0.01,46.08,1,362,0.0,Clothing,Asia,0.1796,1.21,217.32,Jun-2024
104,0.01,129.7,27,234,0.12,Books,North America,0.0636,1.34,85.22,Aug-2024
87,0.07,554.54,14,457,0.03,Home Appliances,Asia,0.1149,1.94,222.91,Jan-2024
